day,category,weather,time,discount,expected_reservations,expected_noshow
Monday,sandwiches,sunny,9:00-10:00,80%,9,0
Monday,sandwiches,sunny,9:00-10:00,90%,10,1
Monday,sandwiches,sunny,10:00-11:00,10%,3,0
Monday,sandwiches,sunny,10:00-11:00,20%,4,0
Monday,sandwiches,sunny,10:00-11:00,30%,5,0
Monday,sandwiches,sunny,10:00-11:00,40%,6,0
Monday,sandwiches,sunny,10:00-11:00,50%,7,0
Monday,sandwiches,sunny,10:00-11:00,60%,8,0
Monday,sandwiches,sunny,10:00-11:00,70%,9,0
Monday,sandwiches,sunny,10:00-11:00,80%,10,1
Monday,sandwiches,sunny,10:00-11:00,90%,11,1
Monday,sandwiches,sunny,11:00-12:00,10%,4,0
Monday,sandwiches,sunny,11:00-12:00,20%,5,0
Monday,sandwiches,sunny,11:00-12:00,30%,6,0
Monday,sandwiches,sunny,11:00-12:00,40%,7,0
Monday,sandwiches,sunny,11:00-12:00,50%,8,0
Monday,sandwiches,sunny,11:00-12:00,60%,9,0
Monday,sandwiches,sunny,11:00-12:00,70%,10,1
Monday,sandwiches,sunny,11:00-12:00,80%,11,1
Monday,sandwiches,sunny,11:00-12:00,90%,12,1
Monday,sandwiches,sunny,12:00-13:00,10%,5,0
Monday,sandwiches,sunny,12:00-13:00,20%,6,0
Monday,sandwiches,sunny,12:00-13:00,30%,7,0
Monday,sandwiches,sunny,12:00-13:00,40%,8,0
Monday,sandwiches,sunny,12:00-13:00,50%,9,0
Monday,sandwiches,sunny,12:00-13:00,60%,10,1
Monday,sandwiches,sunny,12:00-13:00,70%,11,1
Monday,sandwiches,sunny,12:00-13:00,80%,12,1
Monday,sandwiches,sunny,12:00-13:00,90%,13,1
Monday,sandwiches,sunny,13:00-14:00,10%,6,0
Monday,sandwiches,sunny,13:00-14:00,20%,7,0
Monday,sandwiches,sunny,13:00-14:00,30%,8,0
Monday,sandwiches,sunny,13:00-14:00,40%,9,0
Monday,sandwiches,sunny,13:00-14:00,50%,10,1
Monday,sandwiches,sunny,13:00-14:00,60%,11,1
Monday,sandwiches,sunny,13:00-14:00,70%,12,1
Monday,sandwiches,sunny,13:00-14:00,80%,13,1
Monday,sandwiches,sunny,13:00-14:00,90%,14,1
Monday,sandwiches,sunny,14:00-15:00,10%,7,0
Monday,sandwiches,sunny,14:00-15:00,20%,8,0
Monday,sandwiches,sunny,14:00-15:00,30%,9,0
Monday,sandwiches,sunny,14:00-15:00,40%,10,1
Monday,sandwiches,sunny,14:00-15:00,50%,11,1
Monday,sandwiches,sunny,14:00-15:00,60%,12,1
Monday,sandwiches,sunny,14:00-15:00,70%,13,1
Monday,sandwiches,sunny,14:00-15:00,80%,14,1
Monday,sandwiches,sunny,14:00-15:00,90%,15,1
Monday,sandwiches,sunny,15:00-16:00,10%,8,0
Monday,sandwiches,sunny,15:00-16:00,20%,9,0
Monday,sandwiches,sunny,15:00-16:00,30%,10,1
Monday,sandwiches,sunny,15:00-16:00,40%,11,1
Monday,sandwiches,sunny,15:00-16:00,50%,12,1
Monday,sandwiches,sunny,15:00-16:00,60%,13,1
Monday,sandwiches,sunny,15:00-16:00,70%,14,1
Monday,sandwiches,sunny,15:00-16:00,80%,15,1
Monday,sandwiches,sunny,15:00-16:00,90%,16,1
Monday,sandwiches,sunny,16:00-17:00,10%,9,0
Monday,sandwiches,sunny,16:00-17:00,20%,10,1
Monday,sandwiches,sunny,16:00-17:00,30%,11,1
Monday,sandwiches,sunny,16:00-17:00,40%,12,1
Monday,sandwiches,sunny,16:00-17:00,50%,13,1
Monday,sandwiches,sunny,16:00-17:00,60%,14,1
Monday,sandwiches,sunny,16:00-17:00,70%,15,1
Monday,sandwiches,sunny,16:00-17:00,80%,16,1
Monday,sandwiches,sunny,16:00-17:00,90%,17,1
Monday,sandwiches,sunny,17:00-18:00,10%,10,1
Monday,sandwiches,sunny,17:00-18:00,20%,11,1
Monday,sandwiches,sunny,17:00-18:00,30%,12,1
Monday,sandwiches,sunny,17:00-18:00,40%,13,1
Monday,sandwiches,sunny,17:00-18:00,50%,14,1
Monday,sandwiches,sunny,17:00-18:00,60%,15,1
Monday,sandwiches,sunny,17:00-18:00,70%,16,1
Monday,sandwiches,sunny,17:00-18:00,80%,17,1
Monday,sandwiches,sunny,17:00-18:00,90%,18,1
Monday,sandwiches,sunny,18:00-19:00,10%,11,1
Monday,sandwiches,sunny,18:00-19:00,20%,12,1
Monday,sandwiches,sunny,18:00-19:00,30%,13,1
Monday,sandwiches,sunny,18:00-19:00,40%,14,1
Monday,sandwiches,sunny,18:00-19:00,50%,15,1
Monday,sandwiches,sunny,18:00-19:00,60%,16,1
Monday,sandwiches,sunny,18:00-19:00,70%,17,1
Monday,sandwiches,sunny,18:00-19:00,80%,18,1
Monday,sandwiches,sunny,18:00-19:00,90%,19,1
Monday,sandwiches,sunny,19:00-20:00,10%,10,1
Monday,sandwiches,sunny,19:00-20:00,20%,11,1
Monday,sandwiches,sunny,19:00-20:00,30%,12,1
Monday,sandwiches,sunny,19:00-20:00,40%,13,1
Monday,sandwiches,sunny,19:00-20:00,50%,14,1
Monday,sandwiches,sunny,19:00-20:00,60%,15,1
Monday,sandwiches,sunny,19:00-20:00,70%,16,1
Monday,sandwiches,sunny,19:00-20:00,80%,17,1
Monday,sandwiches,sunny,19:00-20:00,90%,18,1
Monday,sandwiches,sunny,20:00-21:00,10%,8,0
Monday,sandwiches,sunny,20:00-21:00,20%,9,0
Monday,sandwiches,sunny,20:00-21:00,30%,10,1
Monday,sandwiches,sunny,20:00-21:00,40%,11,1
Monday,sandwiches,sunny,20:00-21:00,50%,12,1
Monday,sandwiches,sunny,20:00-21:00,60%,13,1
Monday,sandwiches,sunny,20:00-21:00,70%,14,1
Monday,sandwiches,sunny,20:00-21:00,80%,15,1
Monday,sandwiches,sunny,20:00-21:00,90%,16,1
Monday,sandwiches,sunny,21:00-22:00,10%,7,0
Monday,sandwiches,sunny,21:00-22:00,20%,8,0
Monday,sandwiches,sunny,21:00-22:00,30%,9,0
Monday,sandwiches,sunny,21:00-22:00,40%,10,1
Monday,sandwiches,sunny,21:00-22:00,50%,11,1
Monday,sandwiches,sunny,21:00-22:00,60%,12,1
Monday,sandwiches,sunny,21:00-22:00,70%,13,1
Monday,sandwiches,sunny,21:00-22:00,80%,14,1
Monday,sandwiches,sunny,21:00-22:00,90%,15,1
Monday,sandwiches,rain,8:00-9:00,10%,0,0
Monday,sandwiches,rain,8:00-9:00,20%,1,0
Monday,sandwiches,rain,8:00-9:00,30%,2,0
Monday,sandwiches,rain,8:00-9:00,40%,3,0
Monday,sandwiches,rain,8:00-9:00,50%,4,0
Monday,sandwiches,rain,8:00-9:00,60%,5,0
Monday,sandwiches,rain,8:00-9:00,70%,6,0
Monday,sandwiches,rain,8:00-9:00,80%,7,0
Monday,sandwiches,rain,8:00-9:00,90%,8,0
Monday,sandwiches,rain,9:00-10:00,10%,1,0
Monday,sandwiches,rain,9:00-10:00,20%,2,0
Monday,sandwiches,rain,9:00-10:00,30%,3,0
Monday,sandwiches,rain,9:00-10:00,40%,4,0
Monday,sandwiches,rain,9:00-10:00,50%,5,0
Monday,sandwiches,rain,9:00-10:00,60%,6,0
Monday,sandwiches,rain,9:00-10:00,70%,7,0
Monday,sandwiches,rain,9:00-10:00,80%,8,0
Monday,sandwiches,rain,9:00-10:00,90%,9,0
Monday,sandwiches,rain,10:00-11:00,10%,2,0
Monday,sandwiches,rain,10:00-11:00,20%,3,0
Monday,sandwiches,rain,10:00-11:00,30%,4,0
Monday,sandwiches,rain,10:00-11:00,40%,5,0
Monday,sandwiches,rain,10:00-11:00,50%,6,0
Monday,sandwiches,rain,10:00-11:00,60%,7,0
Monday,sandwiches,rain,10:00-11:00,70%,8,0
Monday,sandwiches,rain,10:00-11:00,80%,9,0
Monday,sandwiches,rain,10:00-11:00,90%,10,1
Monday,sandwiches,rain,11:00-12:00,10%,3,0
Monday,sandwiches,rain,11:00-12:00,20%,4,0
Monday,sandwiches,rain,11:00-12:00,30%,5,0
Monday,sandwiches,rain,11:00-12:00,40%,6,0
Monday,sandwiches,rain,11:00-12:00,50%,7,0
Monday,sandwiches,rain,11:00-12:00,60%,8,0
Monday,sandwiches,rain,11:00-12:00,70%,9,0
Monday,sandwiches,rain,11:00-12:00,80%,10,1
Monday,sandwiches,rain,11:00-12:00,90%,11,1
Monday,sandwiches,rain,12:00-13:00,10%,4,0
Monday,sandwiches,rain,12:00-13:00,20%,5,0
Monday,sandwiches,rain,12:00-13:00,30%,6,0
Monday,sandwiches,rain,12:00-13:00,40%,7,0
Monday,sandwiches,rain,12:00-13:00,50%,8,0
Monday,sandwiches,rain,12:00-13:00,60%,9,0
Monday,sandwiches,rain,12:00-13:00,70%,10,1
Monday,sandwiches,rain,12:00-13:00,80%,11,1
Monday,sandwiches,rain,12:00-13:00,90%,12,1
Monday,sandwiches,rain,13:00-14:00,10%,5,0
Monday,sandwiches,rain,13:00-14:00,20%,6,0
Monday,sandwiches,rain,13:00-14:00,30%,7,0
Monday,sandwiches,rain,13:00-14:00,40%,8,0
Monday,sandwiches,rain,13:00-14:00,50%,9,0
Monday,sandwiches,rain,13:00-14:00,60%,10,1
Monday,sandwiches,rain,13:00-14:00,70%,11,1
Monday,sandwiches,rain,13:00-14:00,80%,12,1
Monday,sandwiches,rain,13:00-14:00,90%,13,1
Monday,sandwiches,rain,14:00-15:00,10%,6,0
Monday,sandwiches,rain,14:00-15:00,20%,7,0
Monday,sandwiches,rain,14:00-15:00,30%,8,0
Monday,sandwiches,rain,14:00-15:00,40%,9,0
Monday,sandwiches,rain,14:00-15:00,50%,10,1
Monday,sandwiches,rain,14:00-15:00,60%,11,1
Monday,sandwiches,rain,14:00-15:00,70%,12,1
Monday,sandwiches,rain,14:00-15:00,80%,13,1
Monday,sandwiches,rain,14:00-15:00,90%,14,1
Monday,sandwiches,rain,15:00-16:00,10%,7,0
Monday,sandwiches,rain,15:00-16:00,20%,8,0
Monday,sandwiches,rain,15:00-16:00,30%,9,0
Monday,sandwiches,rain,15:00-16:00,40%,10,1
Monday,sandwiches,rain,15:00-16:00,50%,11,1
Monday,sandwiches,rain,15:00-16:00,60%,12,1
Monday,sandwiches,rain,15:00-16:00,70%,13,1
Monday,sandwiches,rain,15:00-16:00,80%,14,1
Monday,sandwiches,rain,15:00-16:00,90%,15,1
Monday,sandwiches,rain,16:00-17:00,10%,8,0
Monday,sandwiches,rain,16:00-17:00,20%,9,0
Monday,sandwiches,rain,16:00-17:00,30%,10,1
Monday,sandwiches,rain,16:00-17:00,40%,11,1
Monday,sandwiches,rain,16:00-17:00,50%,12,1
Monday,sandwiches,rain,16:00-17:00,60%,13,1
Monday,sandwiches,rain,16:00-17:00,70%,14,1
Monday,sandwiches,rain,16:00-17:00,80%,15,1
Monday,sandwiches,rain,16:00-17:00,90%,16,1
Monday,sandwiches,rain,17:00-18:00,10%,9,0
Monday,sandwiches,rain,17:00-18:00,20%,10,1
Monday,sandwiches,rain,17:00-18:00,30%,11,1
Monday,sandwiches,rain,17:00-18:00,40%,12,1
Monday,sandwiches,rain,17:00-18:00,50%,13,1
Monday,sandwiches,rain,17:00-18:00,60%,14,1
Monday,sandwiches,rain,17:00-18:00,70%,15,1
Monday,sandwiches,rain,17:00-18:00,80%,16,1
Monday,sandwiches,rain,17:00-18:00,90%,17,1
Monday,sandwiches,rain,18:00-19:00,10%,10,1
Monday,sandwiches,rain,18:00-19:00,20%,11,1
Monday,sandwiches,rain,18:00-19:00,30%,12,1
Monday,sandwiches,rain,18:00-19:00,40%,13,1
Monday,sandwiches,rain,18:00-19:00,50%,14,1
Monday,sandwiches,rain,18:00-19:00,60%,15,1
Monday,sandwiches,rain,18:00-19:00,70%,16,1
Monday,sandwiches,rain,18:00-19:00,80%,17,1
Monday,sandwiches,rain,18:00-19:00,90%,18,1
Monday,sandwiches,rain,19:00-20:00,10%,9,0
Monday,sandwiches,rain,19:00-20:00,20%,10,1
Monday,sandwiches,rain,19:00-20:00,30%,11,1
Monday,sandwiches,rain,19:00-20:00,40%,12,1
Monday,sandwiches,rain,19:00-20:00,50%,13,1
Monday,sandwiches,rain,19:00-20:00,60%,14,1
Monday,sandwiches,rain,19:00-20:00,70%,15,1
Monday,sandwiches,rain,19:00-20:00,80%,16,1
Monday,sandwiches,rain,19:00-20:00,90%,17,1
Monday,sandwiches,rain,20:00-21:00,10%,7,0
Monday,sandwiches,rain,20:00-21:00,20%,8,0
Monday,sandwiches,rain,20:00-21:00,30%,9,0
Monday,sandwiches,rain,20:00-21:00,40%,10,1
Monday,sandwiches,rain,20:00-21:00,50%,11,1
Monday,sandwiches,rain,20:00-21:00,60%,12,1
Monday,sandwiches,rain,20:00-21:00,70%,13,1
Monday,sandwiches,rain,20:00-21:00,80%,14,1
Monday,sandwiches,rain,20:00-21:00,90%,15,1
Monday,sandwiches,rain,21:00-22:00,10%,6,0
Monday,sandwiches,rain,21:00-22:00,20%,7,0
Monday,sandwiches,rain,21:00-22:00,30%,8,0
Monday,sandwiches,rain,21:00-22:00,40%,9,0
Monday,sandwiches,rain,21:00-22:00,50%,10,1
Monday,sandwiches,rain,21:00-22:00,60%,11,1
Monday,sandwiches,rain,21:00-22:00,70%,12,1
Monday,sandwiches,rain,21:00-22:00,80%,13,1
Monday,sandwiches,rain,21:00-22:00,90%,14,1
Monday,sandwiches,cloudy,8:00-9:00,10%,1,0
Monday,sandwiches,cloudy,8:00-9:00,20%,2,0
Monday,sandwiches,cloudy,8:00-9:00,30%,3,0
Monday,sandwiches,cloudy,8:00-9:00,40%,4,0
Monday,sandwiches,cloudy,8:00-9:00,50%,5,0
Monday,sandwiches,cloudy,8:00-9:00,60%,6,0
Monday,sandwiches,cloudy,8:00-9:00,70%,7,0
Monday,sandwiches,cloudy,8:00-9:00,80%,8,0
Monday,sandwiches,cloudy,8:00-9:00,90%,9,0
Monday,sandwiches,cloudy,9:00-10:00,10%,2,0
Monday,sandwiches,cloudy,9:00-10:00,20%,3,0
Monday,sandwiches,cloudy,9:00-10:00,30%,4,0
Monday,sandwiches,cloudy,9:00-10:00,40%,5,0
Monday,sandwiches,cloudy,9:00-10:00,50%,6,0
Monday,sandwiches,cloudy,9:00-10:00,60%,7,0
Monday,sandwiches,cloudy,9:00-10:00,70%,8,0
Monday,sandwiches,cloudy,9:00-10:00,80%,9,0
Monday,sandwiches,cloudy,9:00-10:00,90%,10,1
Monday,sandwiches,cloudy,10:00-11:00,10%,3,0
Monday,sandwiches,cloudy,10:00-11:00,20%,4,0
Monday,sandwiches,cloudy,10:00-11:00,30%,5,0
Monday,sandwiches,cloudy,10:00-11:00,40%,6,0
Monday,sandwiches,cloudy,10:00-11:00,50%,7,0
Monday,sandwiches,cloudy,10:00-11:00,60%,8,0
Monday,sandwiches,cloudy,10:00-11:00,70%,9,0
Monday,sandwiches,cloudy,10:00-11:00,80%,10,1
Monday,sandwiches,cloudy,10:00-11:00,90%,11,1
Monday,sandwiches,cloudy,11:00-12:00,10%,4,0
Monday,sandwiches,cloudy,11:00-12:00,20%,5,0
Monday,sandwiches,cloudy,11:00-12:00,30%,6,0
Monday,sandwiches,cloudy,11:00-12:00,40%,7,0
Monday,sandwiches,cloudy,11:00-12:00,50%,8,0
Monday,sandwiches,cloudy,11:00-12:00,60%,9,0
Monday,sandwiches,cloudy,11:00-12:00,70%,10,1
Monday,sandwiches,cloudy,11:00-12:00,80%,11,1
Monday,sandwiches,cloudy,11:00-12:00,90%,12,1
Monday,sandwiches,cloudy,12:00-13:00,10%,5,0
Monday,sandwiches,cloudy,12:00-13:00,20%,6,0
Monday,sandwiches,cloudy,12:00-13:00,30%,7,0
Monday,sandwiches,cloudy,12:00-13:00,40%,8,0
Monday,sandwiches,cloudy,12:00-13:00,50%,9,0
Monday,sandwiches,cloudy,12:00-13:00,60%,10,1
Monday,sandwiches,cloudy,12:00-13:00,70%,11,1
Monday,sandwiches,cloudy,12:00-13:00,80%,12,1
Monday,sandwiches,cloudy,12:00-13:00,90%,13,1
Monday,sandwiches,cloudy,13:00-14:00,10%,6,0
Monday,sandwiches,cloudy,13:00-14:00,20%,7,0
Monday,sandwiches,cloudy,13:00-14:00,30%,8,0
Monday,sandwiches,cloudy,13:00-14:00,40%,9,0
Monday,sandwiches,cloudy,13:00-14:00,50%,10,1
Monday,sandwiches,cloudy,13:00-14:00,60%,11,1
Monday,sandwiches,cloudy,13:00-14:00,70%,12,1
Monday,sandwiches,cloudy,13:00-14:00,80%,13,1
Monday,sandwiches,cloudy,13:00-14:00,90%,14,1
Monday,sandwiches,cloudy,14:00-15:00,10%,7,0
Monday,sandwiches,cloudy,14:00-15:00,20%,8,0
Monday,sandwiches,cloudy,14:00-15:00,30%,9,0
Monday,sandwiches,cloudy,14:00-15:00,40%,10,1
Monday,sandwiches,cloudy,14:00-15:00,50%,11,1
Monday,sandwiches,cloudy,14:00-15:00,60%,12,1
Monday,sandwiches,cloudy,14:00-15:00,70%,13,1
Monday,sandwiches,cloudy,14:00-15:00,80%,14,1
Monday,sandwiches,cloudy,14:00-15:00,90%,15,1
Monday,sandwiches,cloudy,15:00-16:00,10%,8,0
Monday,sandwiches,cloudy,15:00-16:00,20%,9,0
Monday,sandwiches,cloudy,15:00-16:00,30%,10,1
Monday,sandwiches,cloudy,15:00-16:00,40%,11,1
Monday,sandwiches,cloudy,15:00-16:00,50%,12,1
Monday,sandwiches,cloudy,15:00-16:00,60%,13,1
Monday,sandwiches,cloudy,15:00-16:00,70%,14,1
Monday,sandwiches,cloudy,15:00-16:00,80%,15,1
Monday,sandwiches,cloudy,15:00-16:00,90%,16,1
Monday,sandwiches,cloudy,16:00-17:00,10%,9,0
Monday,sandwiches,cloudy,16:00-17:00,20%,10,1
Monday,sandwiches,cloudy,16:00-17:00,30%,11,1
Monday,sandwiches,cloudy,16:00-17:00,40%,12,1
Monday,sandwiches,cloudy,16:00-17:00,50%,13,1
Monday,sandwiches,cloudy,16:00-17:00,60%,14,1
Monday,sandwiches,cloudy,16:00-17:00,70%,15,1
Monday,sandwiches,cloudy,16:00-17:00,80%,16,1
Monday,sandwiches,cloudy,16:00-17:00,90%,17,1
Monday,sandwiches,cloudy,17:00-18:00,10%,10,1
Monday,sandwiches,cloudy,17:00-18:00,20%,11,1
Monday,sandwiches,cloudy,17:00-18:00,30%,12,1
Monday,sandwiches,cloudy,17:00-18:00,40%,13,1
Monday,sandwiches,cloudy,17:00-18:00,50%,14,1
Monday,sandwiches,cloudy,17:00-18:00,60%,15,1
Monday,sandwiches,cloudy,17:00-18:00,70%,16,1
Monday,sandwiches,cloudy,17:00-18:00,80%,17,1
Monday,sandwiches,cloudy,17:00-18:00,90%,18,1
Monday,sandwiches,cloudy,18:00-19:00,10%,11,1
Monday,sandwiches,cloudy,18:00-19:00,20%,12,1
Monday,sandwiches,cloudy,18:00-19:00,30%,13,1
Monday,sandwiches,cloudy,18:00-19:00,40%,14,1
Monday,sandwiches,cloudy,18:00-19:00,50%,15,1
Monday,sandwiches,cloudy,18:00-19:00,60%,16,1
Monday,sandwiches,cloudy,18:00-19:00,70%,17,1
Monday,sandwiches,cloudy,18:00-19:00,80%,18,1
Monday,sandwiches,cloudy,18:00-19:00,90%,19,1
Monday,sandwiches,cloudy,19:00-20:00,10%,10,1
Monday,sandwiches,cloudy,19:00-20:00,20%,11,1
Monday,sandwiches,cloudy,19:00-20:00,30%,12,1
Monday,sandwiches,cloudy,19:00-20:00,40%,13,1
Monday,sandwiches,cloudy,19:00-20:00,50%,14,1
Monday,sandwiches,cloudy,19:00-20:00,60%,15,1
Monday,sandwiches,cloudy,19:00-20:00,70%,16,1
Monday,sandwiches,cloudy,19:00-20:00,80%,17,1
Monday,sandwiches,cloudy,19:00-20:00,90%,18,1
Monday,sandwiches,cloudy,20:00-21:00,10%,8,0
Monday,sandwiches,cloudy,20:00-21:00,20%,9,0
Monday,sandwiches,cloudy,20:00-21:00,30%,10,1
Monday,sandwiches,cloudy,20:00-21:00,40%,11,1
Monday,sandwiches,cloudy,20:00-21:00,50%,12,1
Monday,sandwiches,cloudy,20:00-21:00,60%,13,1
Monday,sandwiches,cloudy,20:00-21:00,70%,14,1
Monday,sandwiches,cloudy,20:00-21:00,80%,15,1
Monday,sandwiches,cloudy,20:00-21:00,90%,16,1
Monday,sandwiches,cloudy,21:00-22:00,10%,7,0
Monday,sandwiches,cloudy,21:00-22:00,20%,8,0
Monday,sandwiches,cloudy,21:00-22:00,30%,9,0
Monday,sandwiches,cloudy,21:00-22:00,40%,10,1
Monday,sandwiches,cloudy,21:00-22:00,50%,11,1
Monday,sandwiches,cloudy,21:00-22:00,60%,12,1
Monday,sandwiches,cloudy,21:00-22:00,70%,13,1
Monday,sandwiches,cloudy,21:00-22:00,80%,14,1
Monday,sandwiches,cloudy,21:00-22:00,90%,15,1
Monday,sandwiches,snow,8:00-9:00,10%,0,0
Monday,sandwiches,snow,8:00-9:00,20%,1,0
Monday,sandwiches,snow,8:00-9:00,30%,2,0
Monday,sandwiches,snow,8:00-9:00,40%,3,0
Monday,sandwiches,snow,8:00-9:00,50%,4,0
Monday,sandwiches,snow,8:00-9:00,60%,5,0
Monday,sandwiches,snow,8:00-9:00,70%,6,0
Monday,sandwiches,snow,8:00-9:00,80%,7,0
Monday,sandwiches,snow,8:00-9:00,90%,8,0
Monday,sandwiches,snow,9:00-10:00,10%,1,0
Monday,sandwiches,snow,9:00-10:00,20%,2,0
Monday,sandwiches,snow,9:00-10:00,30%,3,0
Monday,sandwiches,snow,9:00-10:00,40%,4,0
Monday,sandwiches,snow,9:00-10:00,50%,5,0
Monday,sandwiches,snow,9:00-10:00,60%,6,0
Monday,sandwiches,snow,9:00-10:00,70%,7,0
Monday,sandwiches,snow,9:00-10:00,80%,8,0
Monday,sandwiches,snow,9:00-10:00,90%,9,0
Monday,sandwiches,snow,10:00-11:00,10%,2,0
Monday,sandwiches,snow,10:00-11:00,20%,3,0
Monday,sandwiches,snow,10:00-11:00,30%,4,0
Monday,sandwiches,snow,10:00-11:00,40%,5,0
Monday,sandwiches,snow,10:00-11:00,50%,6,0
Monday,sandwiches,snow,10:00-11:00,60%,7,0
Monday,sandwiches,snow,10:00-11:00,70%,8,0
Monday,sandwiches,snow,10:00-11:00,80%,9,0
Monday,sandwiches,snow,10:00-11:00,90%,10,1
Monday,sandwiches,snow,11:00-12:00,10%,3,0
Monday,sandwiches,snow,11:00-12:00,20%,4,0
Monday,sandwiches,snow,11:00-12:00,30%,5,0
Monday,sandwiches,snow,11:00-12:00,40%,6,0
Monday,sandwiches,snow,11:00-12:00,50%,7,0
Monday,sandwiches,snow,11:00-12:00,60%,8,0
Monday,sandwiches,snow,11:00-12:00,70%,9,0
Monday,sandwiches,snow,11:00-12:00,80%,10,1
Monday,sandwiches,snow,11:00-12:00,90%,11,1
Monday,sandwiches,snow,12:00-13:00,10%,4,0
Monday,sandwiches,snow,12:00-13:00,20%,5,0
Monday,sandwiches,snow,12:00-13:00,30%,6,0
Monday,sandwiches,snow,12:00-13:00,40%,7,0
Monday,sandwiches,snow,12:00-13:00,50%,8,0
Monday,sandwiches,snow,12:00-13:00,60%,9,0
Monday,sandwiches,snow,12:00-13:00,70%,10,1
Monday,sandwiches,snow,12:00-13:00,80%,11,1
Monday,sandwiches,snow,12:00-13:00,90%,12,1
Monday,sandwiches,snow,13:00-14:00,10%,5,0
Monday,sandwiches,snow,13:00-14:00,20%,6,0
Monday,sandwiches,snow,13:00-14:00,30%,7,0
Monday,sandwiches,snow,13:00-14:00,40%,8,0
Monday,sandwiches,snow,13:00-14:00,50%,9,0
Monday,sandwiches,snow,13:00-14:00,60%,10,1
Monday,sandwiches,snow,13:00-14:00,70%,11,1
Monday,sandwiches,snow,13:00-14:00,80%,12,1
Monday,sandwiches,snow,13:00-14:00,90%,13,1
Monday,sandwiches,snow,14:00-15:00,10%,6,0
Monday,sandwiches,snow,14:00-15:00,20%,7,0
Monday,sandwiches,snow,14:00-15:00,30%,8,0
Monday,sandwiches,snow,14:00-15:00,40%,9,0
Monday,sandwiches,snow,14:00-15:00,50%,10,1
Monday,sandwiches,snow,14:00-15:00,60%,11,1
Monday,sandwiches,snow,14:00-15:00,70%,12,1
Monday,sandwiches,snow,14:00-15:00,80%,13,1
Monday,sandwiches,snow,14:00-15:00,90%,14,1
Monday,sandwiches,snow,15:00-16:00,10%,7,0
Monday,sandwiches,snow,15:00-16:00,20%,8,0
Monday,sandwiches,snow,15:00-16:00,30%,9,0
Monday,sandwiches,snow,15:00-16:00,40%,10,1
Monday,sandwiches,snow,15:00-16:00,50%,11,1
Monday,sandwiches,snow,15:00-16:00,60%,12,1
Monday,sandwiches,snow,15:00-16:00,70%,13,1
Monday,sandwiches,snow,15:00-16:00,80%,14,1
Monday,sandwiches,snow,15:00-16:00,90%,15,1
Monday,sandwiches,snow,16:00-17:00,10%,8,0
Monday,sandwiches,snow,16:00-17:00,20%,9,0
Monday,sandwiches,snow,16:00-17:00,30%,10,1
Monday,sandwiches,snow,16:00-17:00,40%,11,1
Monday,sandwiches,snow,16:00-17:00,50%,12,1
Monday,sandwiches,snow,16:00-17:00,60%,13,1
Monday,sandwiches,snow,16:00-17:00,70%,14,1
Monday,sandwiches,snow,16:00-17:00,80%,15,1
Monday,sandwiches,snow,16:00-17:00,90%,16,1
Monday,sandwiches,snow,17:00-18:00,10%,9,0
Monday,sandwiches,snow,17:00-18:00,20%,10,1
Monday,sandwiches,snow,17:00-18:00,30%,11,1
Monday,sandwiches,snow,17:00-18:00,40%,12,1
Monday,sandwiches,snow,17:00-18:00,50%,13,1
Monday,sandwiches,snow,17:00-18:00,60%,14,1
Monday,sandwiches,snow,17:00-18:00,70%,15,1
Monday,sandwiches,snow,17:00-18:00,80%,16,1
Monday,sandwiches,snow,17:00-18:00,90%,17,1
Monday,sandwiches,snow,18:00-19:00,10%,10,1
Monday,sandwiches,snow,18:00-19:00,20%,11,1
Monday,sandwiches,snow,18:00-19:00,30%,12,1
Monday,sandwiches,snow,18:00-19:00,40%,13,1
Monday,sandwiches,snow,18:00-19:00,50%,14,1
Monday,sandwiches,snow,18:00-19:00,60%,15,1
Monday,sandwiches,snow,18:00-19:00,70%,16,1
Monday,sandwiches,snow,18:00-19:00,80%,17,1
Monday,sandwiches,snow,18:00-19:00,90%,18,1
Monday,sandwiches,snow,19:00-20:00,10%,9,0
Monday,sandwiches,snow,19:00-20:00,20%,10,1
Monday,sandwiches,snow,19:00-20:00,30%,11,1
Monday,sandwiches,snow,19:00-20:00,40%,12,1
Monday,sandwiches,snow,19:00-20:00,50%,13,1
Monday,sandwiches,snow,19:00-20:00,60%,14,1
Monday,sandwiches,snow,19:00-20:00,70%,15,1
Monday,sandwiches,snow,19:00-20:00,80%,16,1
Monday,sandwiches,snow,19:00-20:00,90%,17,1
Monday,sandwiches,snow,20:00-21:00,10%,7,0
Monday,sandwiches,snow,20:00-21:00,20%,8,0
Monday,sandwiches,snow,20:00-21:00,30%,9,0
Monday,sandwiches,snow,20:00-21:00,40%,10,1
Monday,sandwiches,snow,20:00-21:00,50%,11,1
Monday,sandwiches,snow,20:00-21:00,60%,12,1
Monday,sandwiches,snow,20:00-21:00,70%,13,1
Monday,sandwiches,snow,20:00-21:00,80%,14,1
Monday,sandwiches,snow,20:00-21:00,90%,15,1
Monday,sandwiches,snow,21:00-22:00,10%,6,0
Monday,sandwiches,snow,21:00-22:00,20%,7,0
Monday,sandwiches,snow,21:00-22:00,30%,8,0
Monday,sandwiches,snow,21:00-22:00,40%,9,0
Monday,sandwiches,snow,21:00-22:00,50%,10,1
Monday,sandwiches,snow,21:00-22:00,60%,11,1
Monday,sandwiches,snow,21:00-22:00,70%,12,1
